Client_ID;Transaction_time;time_zone
247;2019-12-29 05:59:43;China
252;2019-12-29 07:07:53;China
16;2019-12-29 15:49:03;China
881;2019-12-29 17:59:56;China
151;2019-12-29 23:25:29;China
786;2019-12-30 02:54:16;China
294;2019-12-30 03:53:19;China
150;2019-12-30 09:58:51;China
234;2019-12-30 15:15:01;China
856;2019-12-30 16:33:06;China
268;2019-12-30 17:30:37;China
520;2019-12-30 18:46:25;China
443;2019-12-31 12:31:32;China
323;2019-12-31 14:28:37;China
80;2019-12-31 19:08:22;China
129;2020-01-01 00:38:50;China
595;2020-01-01 03:06:20;China
582;2020-01-01 04:15:49;China
191;2020-01-01 04:16:12;China
632;2020-01-01 12:43:49;China
2;2020-01-02 00:34:16;China
197;2020-01-02 03:25:27;China
668;2020-01-02 08:31:58;China
805;2020-01-03 03:08:27;China
871;2020-01-03 03:28:56;China
668;2020-01-03 14:33:21;China
66;2020-01-03 14:36:50;China
863;2020-01-04 02:20:19;China
631;2020-01-04 04:51:19;China
167;2020-01-04 10:09:53;China
186;2020-01-04 14:26:06;China
374;2020-01-05 02:15:52;China
629;2020-01-05 04:04:45;China
391;2020-01-05 07:48:58;China
775;2020-01-05 10:56:39;China
160;2020-01-05 21:19:36;China
247;2020-01-06 00:58:24;China
361;2020-01-06 02:16:44;China
308;2020-01-06 08:28:05;China
199;2020-01-06 14:47:42;China
399;2020-01-06 21:40:43;China
245;2020-01-06 23:06:51;China
761;2020-01-07 01:54:20;China
354;2020-01-07 04:43:53;China
85;2020-01-07 04:51:38;China
529;2020-01-07 13:16:25;China
843;2020-01-07 18:46:02;China
867;2020-01-08 05:52:29;China
332;2020-01-08 16:43:24;China
763;2020-01-08 20:38:47;China
154;2020-01-08 21:00:01;China
455;2020-01-09 01:26:49;China
226;2020-01-09 16:38:02;China
836;2020-01-10 02:46:04;China
591;2020-01-10 14:26:06;China
76;2020-01-10 16:49:21;China
59;2020-01-11 05:33:47;China
178;2020-01-11 17:13:23;China
82;2020-01-12 00:19:35;China
708;2020-01-13 16:04:59;China
105;2020-01-13 20:09:52;China
548;2020-01-14 04:03:26;China
543;2020-01-14 06:40:40;China
457;2020-01-14 16:10:26;China
846;2020-01-14 17:27:51;China
506;2020-01-14 20:32:36;China
476;2020-01-14 22:40:51;China
206;2020-01-15 00:35:48;China
600;2020-01-15 14:27:55;China
219;2020-01-15 14:43:03;China
451;2020-01-15 17:03:51;China
719;2020-01-15 17:06:29;China
235;2020-01-15 20:01:51;China
804;2020-01-15 21:07:44;China
473;2020-01-15 23:46:42;China
548;2020-01-15 23:50:50;China
453;2020-01-16 20:31:35;China
506;2020-01-16 21:32:49;China
462;2020-01-17 02:10:25;China
139;2020-01-17 04:34:46;China
752;2020-01-17 18:02:20;China
386;2020-01-18 13:51:14;China
670;2020-01-18 14:09:12;China
506;2020-01-18 17:26:19;China
444;2020-01-18 19:04:39;China
235;2020-01-19 01:31:47;China
389;2020-01-19 01:58:29;China
454;2020-01-19 03:59:40;China
446;2020-01-19 06:19:40;China
531;2020-01-19 18:52:26;China
322;2020-01-19 22:28:34;China
793;2020-01-20 00:27:59;China
248;2020-01-20 09:53:07;China
739;2020-01-20 18:26:15;China
757;2020-01-20 20:32:37;China
768;2020-01-20 23:00:37;China
325;2020-01-21 01:54:35;China
162;2020-01-21 09:45:24;China
861;2020-01-21 12:47:38;China
411;2020-01-22 04:50:50;China
846;2020-01-22 09:15:57;China
186;2020-01-22 11:59:00;China
731;2020-01-23 01:34:38;China
763;2020-01-23 04:00:17;China
633;2020-01-23 05:44:42;China
610;2020-01-23 13:28:24;China
557;2020-01-23 23:48:52;China
155;2020-01-24 02:02:36;China
709;2020-01-24 06:46:53;China
324;2020-01-25 02:12:31;China
494;2020-01-25 02:45:36;China
595;2020-01-25 02:58:20;China
372;2020-01-25 11:20:54;China
206;2020-01-25 11:28:37;China
65;2020-01-25 16:01:47;China
813;2020-01-25 19:45:55;China
235;2020-01-26 03:37:01;China
188;2020-01-26 20:20:41;China
176;2020-01-26 21:50:00;China
71;2020-01-27 08:16:21;China
522;2020-01-27 11:28:53;China
304;2020-01-27 12:22:10;China
822;2020-01-28 00:02:36;China
523;2020-01-28 02:36:29;China
349;2020-01-28 10:37:24;China
878;2020-01-28 11:45:17;China
47;2020-01-28 14:04:23;China
673;2020-01-28 15:07:36;China
698;2020-01-28 18:58:42;China
681;2020-01-29 06:27:48;China
58;2020-01-29 08:06:42;China
569;2020-01-29 13:03:44;China
792;2020-01-29 19:51:02;China
563;2020-01-30 04:00:13;China
55;2020-01-30 17:08:03;China
418;2020-01-30 21:22:55;China
806;2020-01-30 21:40:25;China
470;2020-01-30 22:41:47;China
333;2020-01-30 23:06:51;China
24;2020-01-31 05:43:06;China
374;2020-01-31 07:48:19;China
401;2020-01-31 14:20:25;China
208;2020-02-01 02:43:36;China
773;2020-02-01 11:55:30;China
650;2020-02-01 13:55:43;China
238;2020-02-01 21:00:02;China
8;2020-02-02 07:08:14;China
808;2020-02-02 14:21:20;China
161;2020-02-02 22:50:17;China
151;2020-02-02 22:50:29;China
515;2020-02-03 02:06:37;China
878;2020-02-03 02:34:53;China
714;2020-02-03 04:11:38;China
125;2020-02-03 17:38:00;China
204;2020-02-03 22:42:59;China
369;2020-02-04 02:57:43;China
370;2020-02-04 08:07:37;China
9;2020-02-04 11:52:18;China
670;2020-02-04 13:53:34;China
171;2020-02-04 21:17:02;China
143;2020-02-04 23:39:40;China
171;2020-02-05 07:51:17;China
521;2020-02-05 12:54:28;China
640;2020-02-05 22:26:06;China
736;2020-02-06 19:03:36;China
384;2020-02-07 02:41:02;China
532;2020-02-07 04:59:15;China
797;2020-02-07 16:20:47;China
174;2020-02-08 05:24:00;China
480;2020-02-08 09:40:42;China
429;2020-02-08 14:19:11;China
76;2020-02-08 22:16:46;China
316;2020-02-08 22:44:15;China
479;2020-02-09 04:29:16;China
468;2020-02-09 16:38:33;China
36;2020-02-09 22:44:08;China
89;2020-02-10 08:27:52;China
859;2020-02-10 08:51:18;China
654;2020-02-10 14:26:42;China
233;2020-02-10 19:12:26;China
156;2020-02-11 07:17:44;China
615;2020-02-11 08:59:45;China
634;2020-02-11 10:33:35;China
434;2020-02-11 12:45:00;China
429;2020-02-11 14:30:32;China
17;2020-02-11 18:32:53;China
655;2020-02-12 06:46:50;China
149;2020-02-12 22:20:51;China
417;2020-02-13 11:11:09;China
25;2020-02-13 13:27:54;China
594;2020-02-13 14:33:42;China
202;2020-02-14 02:40:12;China
323;2020-02-14 02:44:32;China
856;2020-02-14 22:18:18;China
399;2020-02-15 03:14:01;China
184;2020-02-15 11:46:23;China
667;2020-02-15 11:54:36;China
587;2020-02-15 13:41:51;China
64;2020-02-15 19:59:11;China
782;2020-02-16 05:46:07;China
331;2020-02-16 05:53:19;China
395;2020-02-16 08:58:11;China
201;2020-02-17 00:34:23;China
481;2020-02-17 04:35:44;China
366;2020-02-17 10:13:41;China
167;2020-02-17 13:23:35;China
358;2020-02-18 00:43:51;China
458;2020-02-18 07:29:04;China
282;2020-02-18 16:59:28;China
580;2020-02-18 18:30:07;China
515;2020-02-18 21:40:59;China
459;2020-02-19 16:27:20;China
218;2020-02-19 20:04:49;China
790;2020-02-20 02:29:10;China
114;2020-02-20 03:23:30;China
656;2020-02-20 04:29:39;China
649;2020-02-20 11:10:08;China
284;2020-02-20 16:23:30;China
78;2020-02-20 17:44:44;China
293;2020-02-20 18:35:29;China
249;2020-02-20 22:48:26;China
421;2020-02-20 23:10:51;China
179;2020-02-21 17:25:02;China
157;2020-02-21 18:54:56;China
117;2020-02-21 22:49:00;China
664;2020-02-22 03:09:40;China
181;2020-02-22 07:54:39;China
394;2020-02-22 09:48:58;China
139;2020-02-22 10:56:44;China
427;2020-02-22 13:25:59;China
402;2020-02-22 16:12:53;China
413;2020-02-22 16:48:36;China
218;2020-02-22 20:07:18;China
450;2020-02-22 21:34:18;China
702;2020-02-22 21:54:03;China
103;2020-02-23 02:45:26;China
115;2020-02-23 06:57:32;China
535;2020-02-23 07:18:26;China
750;2020-02-23 14:18:55;China
179;2020-02-23 18:08:20;China
482;2020-02-23 22:11:58;China
208;2020-02-24 00:18:19;China
795;2020-02-24 09:53:34;China
302;2020-02-24 10:46:12;China
844;2020-02-24 11:44:52;China
310;2020-02-24 12:40:29;China
771;2020-02-25 01:05:14;China
610;2020-02-25 03:23:48;China
838;2020-02-25 03:47:21;China
458;2020-02-25 04:00:54;China
605;2020-02-25 09:14:40;China
817;2020-02-25 17:52:46;China
523;2020-02-25 20:41:35;China
881;2020-02-26 02:17:31;China
775;2020-02-26 02:31:30;China
618;2020-02-26 05:16:43;China
67;2020-02-26 12:34:46;China
474;2020-02-26 20:05:31;China
581;2020-02-26 23:06:06;China
347;2020-02-27 21:51:15;China
798;2020-02-27 22:37:18;China
256;2020-02-27 23:10:35;China
8;2020-02-28 04:16:55;China
641;2020-02-28 10:42:03;China
18;2020-02-28 12:48:45;China
197;2020-02-29 02:04:31;China
374;2020-02-29 04:57:31;China
562;2020-02-29 13:25:41;China
691;2020-02-29 18:35:16;China
570;2020-02-29 20:52:56;China
690;2020-03-01 02:07:02;China
207;2020-03-01 04:29:01;China
648;2020-03-01 09:28:53;China
111;2020-03-01 19:40:59;China
706;2020-03-02 08:00:59;China
642;2020-03-02 08:32:09;China
577;2020-03-02 12:59:43;China
820;2020-03-02 13:01:43;China
498;2020-03-02 16:06:56;China
721;2020-03-03 04:07:15;China
185;2020-03-03 14:05:41;China
432;2020-03-03 15:51:08;China
110;2020-03-04 00:54:02;China
172;2020-03-04 04:36:04;China
715;2020-03-04 13:20:37;China
123;2020-03-04 19:58:23;China
565;2020-03-04 23:37:55;China
701;2020-03-05 02:48:52;China
111;2020-03-05 06:56:26;China
133;2020-03-05 09:42:17;China
626;2020-03-05 16:31:17;China
189;2020-03-05 19:07:40;China
146;2020-03-05 21:47:52;China
144;2020-03-06 05:42:15;China
663;2020-03-06 08:11:05;China
761;2020-03-06 10:47:12;China
843;2020-03-06 19:57:07;China
550;2020-03-06 20:24:59;China
6;2020-03-06 22:04:51;China
158;2020-03-06 22:31:37;China
429;2020-03-06 22:55:59;China
308;2020-03-07 08:43:16;China
323;2020-03-07 20:52:25;China
480;2020-03-08 09:37:45;China
569;2020-03-08 13:51:44;China
791;2020-03-08 20:37:38;China
388;2020-03-09 00:38:05;China
573;2020-03-09 04:24:52;China
186;2020-03-09 05:54:29;China
705;2020-03-09 06:17:18;China
466;2020-03-09 06:41:14;China
431;2020-03-09 13:02:28;China
492;2020-03-09 13:31:07;China
731;2020-03-09 19:33:44;China
634;2020-03-09 20:06:48;China
200;2020-03-10 06:20:07;China
171;2020-03-11 03:36:36;China
713;2020-03-11 09:32:29;China
632;2020-03-11 11:31:11;China
569;2020-03-11 14:25:02;China
303;2020-03-12 06:29:11;China
684;2020-03-12 10:24:54;China
49;2020-03-12 10:34:29;China
525;2020-03-12 11:49:33;China
262;2020-03-12 22:56:10;China
93;2020-03-13 00:38:09;China
130;2020-03-13 04:32:06;China
170;2020-03-14 13:14:02;China
312;2020-03-14 15:44:41;China
50;2020-03-14 16:20:00;China
486;2020-03-15 01:48:29;China
586;2020-03-15 02:41:04;China
324;2020-03-15 06:20:41;China
428;2020-03-15 08:17:55;China
401;2020-03-15 12:29:03;China
248;2020-03-16 13:39:57;China
691;2020-03-16 19:49:06;China
662;2020-03-17 01:02:36;China
346;2020-03-17 15:23:23;China
494;2020-03-17 15:41:13;China
603;2020-03-17 22:11:08;China
424;2020-03-17 23:55:28;China
854;2020-03-18 02:00:18;China
514;2020-03-18 09:01:54;China
467;2020-03-18 09:08:09;China
6;2020-03-18 20:22:46;China
674;2020-03-19 11:36:19;China
40;2020-03-19 19:24:59;China
9;2020-03-19 23:42:44;China
227;2020-03-20 01:13:46;China
270;2020-03-20 02:56:21;China
120;2020-03-20 03:05:05;China
354;2020-03-20 19:13:34;China
468;2020-03-20 19:53:34;China
757;2020-03-21 06:16:13;China
810;2020-03-21 13:24:28;China
432;2020-03-21 20:15:03;China
643;2020-03-22 09:49:26;China
459;2020-03-22 11:14:02;China
777;2020-03-22 15:33:18;China
532;2020-03-22 16:00:27;China
408;2020-03-22 17:23:25;China
693;2020-03-22 21:56:58;China
305;2020-03-23 03:37:30;China
516;2020-03-23 09:27:59;China
479;2020-03-23 11:54:12;China
71;2020-03-24 05:01:53;China
806;2020-03-24 08:43:29;China
31;2020-03-24 13:11:13;China
396;2020-03-24 14:38:51;China
740;2020-03-24 14:58:13;China
774;2020-03-24 17:36:56;China
185;2020-03-24 19:55:02;China
779;2020-03-25 15:49:31;China
519;2020-03-26 02:47:16;China
120;2020-03-26 05:51:29;China
553;2020-03-26 10:57:23;China
844;2020-03-26 13:15:58;China
234;2020-03-26 13:28:40;China
788;2020-03-26 16:25:15;China
200;2020-03-26 21:53:54;China
202;2020-03-27 03:26:24;China
625;2020-03-27 03:52:37;China
876;2020-03-27 12:59:10;China
290;2020-03-28 00:40:11;China
297;2020-03-28 01:12:35;China
263;2020-03-28 15:12:24;China
321;2020-03-28 16:53:35;China
686;2020-03-28 20:33:53;China
8;2020-03-30 04:25:55;China
658;2020-03-30 04:53:46;China
648;2020-03-30 06:00:23;China
729;2020-03-30 07:23:14;China
552;2020-03-30 12:53:46;China
757;2020-03-30 23:57:40;China
409;2020-03-31 00:51:08;China
675;2020-03-31 01:12:38;China
833;2020-03-31 08:08:23;China
606;2020-04-01 04:18:19;China
544;2020-04-01 04:51:07;China
263;2020-04-01 09:51:30;China
613;2020-04-02 09:50:02;China
854;2020-04-02 14:22:31;China
772;2020-04-02 17:06:58;China
430;2020-04-03 03:52:19;China
64;2020-04-03 09:47:17;China
606;2020-04-03 15:55:36;China
654;2020-04-03 17:53:18;China
596;2020-04-03 19:26:03;China
451;2020-04-03 21:07:49;China
586;2020-04-04 02:09:33;China
724;2020-04-04 14:57:06;China
660;2020-04-04 16:12:03;China
27;2020-04-04 16:54:27;China
155;2020-04-05 05:01:16;China
171;2020-04-05 08:13:23;China
708;2020-04-05 13:55:33;China
29;2020-04-05 14:08:24;China
833;2020-04-05 16:57:25;China
571;2020-04-05 18:28:15;China
473;2020-04-05 19:13:33;China
435;2020-04-05 20:19:35;China
651;2020-04-06 03:08:26;China
375;2020-04-06 06:25:53;China
330;2020-04-06 13:05:23;China
68;2020-04-06 21:26:00;China
547;2020-04-07 03:50:25;China
345;2020-04-07 06:07:25;China
286;2020-04-07 06:26:56;China
422;2020-04-07 12:39:28;China
330;2020-04-07 22:36:22;China
91;2020-04-08 10:43:18;China
424;2020-04-08 13:19:03;China
412;2020-04-08 13:56:39;China
372;2020-04-08 14:12:01;China
280;2020-04-08 14:25:14;China
397;2020-04-09 00:32:20;China
88;2020-04-09 01:47:20;China
672;2020-04-09 02:48:12;China
448;2020-04-09 08:20:13;China
793;2020-04-09 12:30:45;China
665;2020-04-09 12:36:51;China
779;2020-04-09 14:34:11;China
596;2020-04-09 16:12:23;China
150;2020-04-10 15:57:51;China
392;2020-04-10 16:02:15;China
860;2020-04-10 20:11:37;China
628;2020-04-11 00:35:02;China
157;2020-04-11 00:41:04;China
427;2020-04-11 06:05:23;China
33;2020-04-11 07:36:57;China
349;2020-04-11 19:26:30;China
536;2020-04-12 02:10:44;China
115;2020-04-12 19:32:45;China
503;2020-04-13 07:37:57;China
632;2020-04-13 12:33:38;China
871;2020-04-13 17:15:16;China
397;2020-04-14 05:54:24;China
713;2020-04-14 05:57:59;China
183;2020-04-14 10:57:27;China
415;2020-04-14 14:33:07;China
23;2020-04-14 18:56:25;China
95;2020-04-14 19:17:44;China
134;2020-04-15 02:37:51;China
656;2020-04-15 02:51:16;China
589;2020-04-15 05:08:45;China
326;2020-04-15 10:27:46;China
208;2020-04-15 22:00:02;China
606;2020-04-16 01:51:24;China
482;2020-04-16 03:54:58;China
505;2020-04-16 06:29:12;China
875;2020-04-16 17:32:55;China
75;2020-04-17 00:16:32;China
284;2020-04-17 01:23:20;China
353;2020-04-17 04:45:31;China
345;2020-04-17 14:07:46;China
474;2020-04-18 07:29:00;China
579;2020-04-18 08:40:00;China
565;2020-04-18 09:25:44;China
199;2020-04-18 11:04:06;China
357;2020-04-18 13:24:46;China
764;2020-04-18 17:00:28;China
240;2020-04-18 17:03:04;China
477;2020-04-18 17:23:46;China
229;2020-04-18 20:53:11;China
561;2020-04-19 22:51:33;China
539;2020-04-20 07:05:04;China
867;2020-04-20 08:56:47;China
617;2020-04-20 21:32:48;China
212;2020-04-20 22:09:31;China
383;2020-04-20 23:21:56;China
347;2020-04-20 23:38:49;China
321;2020-04-21 01:17:05;China
498;2020-04-21 05:22:27;China
674;2020-04-21 07:07:12;China
433;2020-04-21 19:46:15;China
155;2020-04-21 20:05:06;China
137;2020-04-21 23:08:49;China
631;2020-04-21 23:44:40;China
510;2020-04-22 04:13:37;China
544;2020-04-22 13:59:34;China
288;2020-04-22 22:02:46;China
661;2020-04-23 00:45:59;China
8;2020-04-23 04:20:01;China
148;2020-04-23 05:20:35;China
619;2020-04-23 11:43:23;China
76;2020-04-24 07:08:22;China
322;2020-04-24 09:56:41;China
558;2020-04-24 13:01:41;China
873;2020-04-24 15:14:55;China
255;2020-04-25 00:55:36;China
227;2020-04-25 16:13:07;China
393;2020-04-25 16:15:47;China
538;2020-04-25 17:11:14;China
305;2020-04-25 18:59:44;China
393;2020-04-25 20:36:28;China
57;2020-04-25 23:13:45;China
534;2020-04-26 07:56:02;China
401;2020-04-26 15:51:36;China
583;2020-04-26 16:59:33;China
77;2020-04-26 18:20:40;China
726;2020-04-26 20:54:22;China
166;2020-04-27 08:28:02;China
341;2020-04-27 09:09:40;China
205;2020-04-27 11:59:31;China
424;2020-04-27 13:44:52;China
144;2020-04-27 14:21:24;China
316;2020-04-27 15:47:19;China
260;2020-04-27 17:34:47;China
568;2020-04-27 19:24:12;China
409;2020-04-27 23:11:50;China
690;2020-04-28 08:53:15;China
749;2020-04-28 09:40:57;China
201;2020-04-28 12:16:50;China
734;2020-04-28 17:18:02;China
585;2020-04-28 18:37:03;China
439;2020-04-28 22:27:05;China
135;2020-04-29 05:14:25;China
425;2020-04-30 10:08:01;China
850;2020-05-01 02:42:16;China
549;2020-05-01 10:49:13;China
388;2020-05-01 16:33:40;China
891;2020-05-01 18:43:37;China
64;2020-05-01 21:44:25;China
82;2020-05-02 02:06:45;China
849;2020-05-02 05:22:23;China
616;2020-05-02 06:16:27;China
318;2020-05-02 07:49:40;China
358;2020-05-02 17:36:08;China
762;2020-05-03 03:35:27;China
512;2020-05-03 20:13:36;China
53;2020-05-03 23:41:47;China
717;2020-05-04 02:17:23;China
557;2020-05-04 05:40:25;China
463;2020-05-04 11:16:16;China
762;2020-05-04 11:22:38;China
71;2020-05-04 13:08:42;China
546;2020-05-04 13:57:50;China
57;2020-05-04 14:38:16;China
114;2020-05-04 23:07:17;China
225;2020-05-04 23:26:07;China
647;2020-05-05 05:19:17;China
877;2020-05-05 08:50:37;China
291;2020-05-05 10:01:41;China
284;2020-05-05 12:56:10;China
231;2020-05-05 17:31:58;China
57;2020-05-05 20:17:10;China
269;2020-05-05 22:09:57;China
464;2020-05-05 23:14:43;China
576;2020-05-05 23:46:04;China
603;2020-05-06 04:02:25;China
534;2020-05-06 06:00:59;China
349;2020-05-06 20:56:56;China
42;2020-05-07 03:16:15;China
721;2020-05-07 22:28:41;China
447;2020-05-07 23:53:24;China
463;2020-05-08 01:02:30;China
473;2020-05-08 01:46:56;China
376;2020-05-08 05:12:55;China
864;2020-05-08 12:09:18;China
140;2020-05-08 17:47:58;China
594;2020-05-08 17:48:31;China
216;2020-05-08 18:35:51;China
733;2020-05-08 21:33:58;China
433;2020-05-08 22:13:24;China
660;2020-05-09 05:38:40;China
288;2020-05-09 09:21:32;China
778;2020-05-09 16:50:39;China
227;2020-05-09 23:51:59;China
578;2020-05-10 05:14:37;China
823;2020-05-10 05:46:45;China
214;2020-05-10 09:45:47;China
604;2020-05-10 19:16:15;China
778;2020-05-11 01:23:49;China
591;2020-05-11 06:23:10;China
334;2020-05-11 11:28:09;China
872;2020-05-11 11:58:04;China
163;2020-05-11 13:03:42;China
118;2020-05-11 20:21:35;China
575;2020-05-12 11:54:37;China
651;2020-05-12 12:46:05;China
205;2020-05-12 12:58:51;China
635;2020-05-12 13:04:05;China
50;2020-05-12 21:56:41;China
168;2020-05-12 23:16:11;China
99;2020-05-13 02:16:48;China
484;2020-05-13 05:00:18;China
788;2020-05-13 07:52:49;China
34;2020-05-13 18:16:10;China
492;2020-05-14 03:45:48;China
42;2020-05-14 05:38:41;China
92;2020-05-14 11:24:51;China
71;2020-05-14 14:47:57;China
891;2020-05-14 18:54:21;China
789;2020-05-15 00:29:41;China
128;2020-05-15 02:52:40;China
781;2020-05-15 04:41:04;China
846;2020-05-15 07:00:21;China
769;2020-05-15 09:42:03;China
450;2020-05-15 17:45:04;China
341;2020-05-16 03:32:15;China
36;2020-05-16 10:32:05;China
299;2020-05-16 13:53:06;China
434;2020-05-16 16:23:31;China
132;2020-05-16 16:58:54;China
558;2020-05-16 18:50:17;China
561;2020-05-16 19:25:36;China
102;2020-05-17 04:30:00;China
10;2020-05-17 09:39:05;China
440;2020-05-17 16:01:32;China
173;2020-05-18 06:35:25;China
691;2020-05-18 08:20:23;China
183;2020-05-18 08:49:59;China
608;2020-05-18 10:21:59;China
510;2020-05-18 19:38:45;China
827;2020-05-18 20:38:24;China
324;2020-05-19 13:02:50;China
185;2020-05-19 14:12:28;China
665;2020-05-19 21:01:55;China
465;2020-05-19 21:21:35;China
179;2020-05-20 03:05:11;China
503;2020-05-20 04:59:50;China
862;2020-05-20 05:13:29;China
529;2020-05-20 10:22:20;China
545;2020-05-20 20:30:39;China
813;2020-05-20 21:56:46;China
775;2020-05-20 22:50:57;China
351;2020-05-21 05:46:35;China
698;2020-05-21 08:02:48;China
733;2020-05-21 21:20:04;China
723;2020-05-21 22:36:21;China
291;2020-05-22 06:06:49;China
77;2020-05-22 06:53:28;China
634;2020-05-22 11:32:16;China
205;2020-05-22 17:29:39;China
441;2020-05-22 20:17:10;China
826;2020-05-23 02:17:53;China
801;2020-05-23 14:40:58;China
848;2020-05-23 15:58:07;China
465;2020-05-23 17:34:19;China
872;2020-05-23 22:54:14;China
371;2020-05-24 11:45:19;China
430;2020-05-24 19:33:49;China
809;2020-05-25 02:25:41;China
416;2020-05-25 02:50:40;China
866;2020-05-25 10:31:53;China
162;2020-05-25 11:44:00;China
228;2020-05-25 18:41:25;China
454;2020-05-26 06:24:44;China
299;2020-05-26 10:31:23;China
608;2020-05-26 19:03:17;China
866;2020-05-26 20:33:46;China
753;2020-05-26 23:00:22;China
326;2020-05-27 04:38:15;China
198;2020-05-27 06:16:15;China
336;2020-05-27 07:38:38;China
798;2020-05-27 10:01:24;China
256;2020-05-27 16:55:08;China
145;2020-05-27 21:15:46;China
545;2020-05-28 07:01:20;China
108;2020-05-28 08:46:27;China
431;2020-05-28 17:28:54;China
162;2020-05-29 04:37:41;China
37;2020-05-29 05:10:11;China
655;2020-05-29 14:51:41;China
787;2020-05-29 17:27:45;China
503;2020-05-29 19:20:14;China
546;2020-05-30 07:20:35;China
359;2020-05-30 09:38:31;China
122;2020-05-30 15:05:47;China
833;2020-05-30 15:51:06;China
821;2020-05-30 16:23:10;China
574;2020-05-30 18:04:07;China
732;2020-05-30 20:44:04;China
876;2020-05-31 01:45:09;China
873;2020-05-31 08:08:32;China
269;2020-05-31 20:11:43;China
706;2020-05-31 23:31:02;China
585;2020-06-01 05:54:49;China
77;2020-06-01 08:34:04;China
647;2020-06-01 09:07:21;China
420;2020-06-01 11:44:53;China
544;2020-06-02 02:10:30;China
810;2020-06-02 16:12:56;China
3;2020-06-03 06:34:12;China
849;2020-06-03 09:47:12;China
23;2020-06-03 11:44:20;China
158;2020-06-03 15:43:56;China
597;2020-06-03 18:50:02;China
890;2020-06-03 21:58:16;China
813;2020-06-04 00:18:44;China
177;2020-06-04 02:56:14;China
65;2020-06-04 08:33:57;China
672;2020-06-04 18:34:03;China
574;2020-06-04 23:33:37;China
101;2020-06-05 04:40:04;China
48;2020-06-05 06:20:51;China
711;2020-06-05 10:43:24;China
339;2020-06-05 12:00:09;China
596;2020-06-05 12:12:14;China
141;2020-06-05 21:23:44;China
653;2020-06-05 22:57:46;China
710;2020-06-06 01:43:21;China
508;2020-06-06 12:56:19;China
859;2020-06-06 20:27:42;China
141;2020-06-07 00:48:32;China
58;2020-06-07 11:06:46;China
587;2020-06-07 11:29:39;China
450;2020-06-08 04:55:24;China
725;2020-06-08 10:03:00;China
333;2020-06-08 11:47:12;China
169;2020-06-09 03:28:40;China
247;2020-06-09 04:36:49;China
112;2020-06-09 09:49:41;China
491;2020-06-09 11:06:29;China
92;2020-06-09 13:02:01;China
700;2020-06-09 23:25:37;China
36;2020-06-09 23:52:07;China
267;2020-06-10 03:52:44;China
509;2020-06-10 10:50:27;China
217;2020-06-10 17:30:22;China
333;2020-06-10 19:35:06;China
16;2020-06-10 22:53:30;China
26;2020-06-11 03:12:40;China
450;2020-06-11 06:05:59;China
764;2020-06-11 06:19:10;China
374;2020-06-11 07:42:55;China
389;2020-06-11 12:51:31;China
639;2020-06-11 15:18:34;China
763;2020-06-11 22:28:06;China
643;2020-06-12 04:27:30;China
550;2020-06-12 07:01:30;China
852;2020-06-12 11:57:48;China
824;2020-06-12 13:57:38;China
208;2020-06-14 03:29:57;China
133;2020-06-14 11:20:41;China
213;2020-06-15 11:25:19;China
420;2020-06-15 11:49:56;China
475;2020-06-15 16:49:52;China
714;2020-06-15 19:06:07;China
712;2020-06-15 22:56:42;China
