Client_ID;Transaction_time;time_zone
751;2020-01-08 07:37:21;UTC
543;2020-01-08 10:34:59;UTC
390;2020-01-08 22:03:26;UTC
765;2020-01-09 01:07:47;UTC
273;2020-01-09 02:42:38;UTC
368;2020-01-09 05:12:23;UTC
626;2020-01-09 11:37:00;UTC
137;2020-01-09 15:41:22;UTC
462;2020-01-09 23:37:44;UTC
244;2020-01-10 13:11:31;UTC
141;2020-01-11 01:04:09;UTC
582;2020-01-11 10:11:40;UTC
64;2020-01-12 00:31:11;UTC
298;2020-01-12 06:52:28;UTC
9;2020-01-12 08:35:37;UTC
545;2020-01-12 13:06:01;UTC
202;2020-01-12 19:06:17;UTC
873;2020-01-12 20:13:02;UTC
527;2020-01-13 00:58:39;UTC
607;2020-01-13 02:25:12;UTC
248;2020-01-13 13:06:35;UTC
545;2020-01-14 00:16:19;UTC
553;2020-01-14 04:31:18;UTC
856;2020-01-14 10:20:52;UTC
411;2020-01-14 13:47:51;UTC
848;2020-01-14 14:18:00;UTC
270;2020-01-15 09:55:16;UTC
307;2020-01-15 14:32:13;UTC
75;2020-01-15 17:14:39;UTC
825;2020-01-15 17:31:07;UTC
634;2020-01-15 22:24:22;UTC
453;2020-01-16 00:46:54;UTC
524;2020-01-16 08:35:16;UTC
430;2020-01-16 16:13:22;UTC
222;2020-01-16 19:12:57;UTC
715;2020-01-17 05:54:56;UTC
209;2020-01-18 02:02:34;UTC
571;2020-01-18 05:29:43;UTC
484;2020-01-18 20:39:01;UTC
216;2020-01-19 05:27:53;UTC
222;2020-01-19 09:11:43;UTC
92;2020-01-19 10:33:12;UTC
515;2020-01-19 19:54:42;UTC
263;2020-01-20 02:25:03;UTC
78;2020-01-20 06:10:58;UTC
848;2020-01-20 14:43:23;UTC
103;2020-01-20 15:38:29;UTC
213;2020-01-21 05:42:22;UTC
83;2020-01-21 10:42:48;UTC
158;2020-01-21 15:22:30;UTC
661;2020-01-22 00:21:01;UTC
694;2020-01-22 08:09:33;UTC
841;2020-01-22 20:14:55;UTC
160;2020-01-22 23:53:24;UTC
650;2020-01-23 00:50:01;UTC
14;2020-01-23 01:45:02;UTC
552;2020-01-23 02:08:20;UTC
45;2020-01-23 06:02:26;UTC
711;2020-01-23 10:07:49;UTC
428;2020-01-23 10:08:57;UTC
320;2020-01-23 17:29:17;UTC
355;2020-01-23 18:36:23;UTC
116;2020-01-23 19:37:37;UTC
619;2020-01-24 02:18:48;UTC
278;2020-01-24 04:39:29;UTC
631;2020-01-24 13:27:12;UTC
718;2020-01-24 13:56:23;UTC
391;2020-01-24 15:34:39;UTC
432;2020-01-24 20:20:32;UTC
105;2020-01-25 06:39:46;UTC
454;2020-01-25 16:11:41;UTC
166;2020-01-25 19:31:02;UTC
349;2020-01-25 19:37:54;UTC
789;2020-01-25 22:34:49;UTC
454;2020-01-26 13:33:36;UTC
26;2020-01-26 18:10:25;UTC
436;2020-01-26 18:56:53;UTC
568;2020-01-26 21:28:18;UTC
183;2020-01-27 03:11:58;UTC
164;2020-01-27 09:22:11;UTC
651;2020-01-27 12:42:50;UTC
402;2020-01-27 14:13:28;UTC
248;2020-01-27 17:25:22;UTC
340;2020-01-28 00:29:06;UTC
206;2020-01-28 01:09:23;UTC
642;2020-01-28 01:33:22;UTC
125;2020-01-28 01:41:26;UTC
239;2020-01-28 07:17:16;UTC
88;2020-01-29 00:33:45;UTC
431;2020-01-29 02:17:46;UTC
120;2020-01-29 08:15:00;UTC
308;2020-01-29 09:29:17;UTC
197;2020-01-29 13:59:42;UTC
395;2020-01-29 23:00:07;UTC
315;2020-01-30 02:28:21;UTC
328;2020-01-30 11:21:06;UTC
31;2020-01-30 13:32:49;UTC
513;2020-01-31 01:06:50;UTC
523;2020-01-31 07:37:05;UTC
195;2020-01-31 10:40:24;UTC
600;2020-01-31 20:40:00;UTC
804;2020-02-01 06:10:06;UTC
608;2020-02-01 06:47:32;UTC
360;2020-02-01 11:17:12;UTC
534;2020-02-01 16:43:10;UTC
407;2020-02-02 08:02:26;UTC
304;2020-02-02 15:04:07;UTC
550;2020-02-02 15:28:22;UTC
62;2020-02-02 18:33:41;UTC
153;2020-02-02 19:26:42;UTC
88;2020-02-02 21:47:22;UTC
717;2020-02-03 01:26:00;UTC
180;2020-02-03 13:23:08;UTC
667;2020-02-03 21:44:45;UTC
848;2020-02-03 22:14:42;UTC
655;2020-02-04 05:20:17;UTC
369;2020-02-04 13:13:21;UTC
101;2020-02-04 21:37:03;UTC
576;2020-02-04 21:39:15;UTC
443;2020-02-05 07:57:45;UTC
614;2020-02-05 09:37:46;UTC
83;2020-02-05 12:29:35;UTC
714;2020-02-05 18:43:09;UTC
113;2020-02-05 23:30:49;UTC
194;2020-02-06 12:20:40;UTC
362;2020-02-06 14:02:18;UTC
372;2020-02-06 16:28:23;UTC
691;2020-02-07 04:09:12;UTC
677;2020-02-07 04:21:13;UTC
62;2020-02-07 05:18:18;UTC
82;2020-02-07 06:06:18;UTC
622;2020-02-07 15:20:11;UTC
119;2020-02-07 15:47:07;UTC
761;2020-02-07 19:46:45;UTC
859;2020-02-07 21:11:15;UTC
606;2020-02-07 21:23:56;UTC
403;2020-02-07 22:13:19;UTC
212;2020-02-08 09:49:28;UTC
236;2020-02-08 10:29:52;UTC
558;2020-02-08 18:41:27;UTC
633;2020-02-08 20:04:07;UTC
772;2020-02-08 20:17:53;UTC
848;2020-02-08 21:47:45;UTC
261;2020-02-09 00:27:05;UTC
802;2020-02-09 06:12:04;UTC
776;2020-02-09 10:24:51;UTC
53;2020-02-10 16:08:08;UTC
229;2020-02-10 17:03:13;UTC
179;2020-02-10 20:53:36;UTC
826;2020-02-11 03:23:02;UTC
9;2020-02-11 09:06:21;UTC
268;2020-02-11 20:40:41;UTC
540;2020-02-12 01:01:25;UTC
644;2020-02-12 04:36:40;UTC
565;2020-02-12 07:37:02;UTC
774;2020-02-12 18:47:22;UTC
774;2020-02-13 14:35:51;UTC
400;2020-02-13 15:17:37;UTC
527;2020-02-14 05:03:02;UTC
87;2020-02-14 08:57:56;UTC
651;2020-02-14 16:08:35;UTC
571;2020-02-14 21:00:12;UTC
169;2020-02-14 21:23:47;UTC
831;2020-02-15 18:02:27;UTC
479;2020-02-15 22:27:46;UTC
192;2020-02-15 23:14:30;UTC
184;2020-02-16 02:30:04;UTC
362;2020-02-16 12:09:12;UTC
182;2020-02-16 13:56:36;UTC
90;2020-02-16 14:23:05;UTC
430;2020-02-17 00:12:06;UTC
18;2020-02-17 09:10:53;UTC
610;2020-02-18 02:46:27;UTC
515;2020-02-18 03:28:09;UTC
170;2020-02-18 06:58:17;UTC
161;2020-02-18 11:02:40;UTC
693;2020-02-18 12:38:13;UTC
71;2020-02-18 20:46:05;UTC
829;2020-02-19 01:42:56;UTC
47;2020-02-19 07:06:19;UTC
114;2020-02-19 12:22:49;UTC
584;2020-02-19 23:04:03;UTC
884;2020-02-19 23:26:56;UTC
800;2020-02-20 17:16:19;UTC
324;2020-02-21 13:19:01;UTC
57;2020-02-21 17:39:02;UTC
211;2020-02-21 19:05:09;UTC
64;2020-02-22 11:15:45;UTC
669;2020-02-22 12:01:24;UTC
84;2020-02-23 15:42:24;UTC
454;2020-02-24 04:10:07;UTC
879;2020-02-24 04:26:27;UTC
189;2020-02-24 07:33:29;UTC
853;2020-02-24 07:34:43;UTC
657;2020-02-24 08:56:26;UTC
396;2020-02-24 11:16:29;UTC
250;2020-02-24 18:55:26;UTC
641;2020-02-25 04:16:14;UTC
169;2020-02-25 13:44:13;UTC
742;2020-02-25 15:58:18;UTC
742;2020-02-25 20:09:55;UTC
699;2020-02-26 07:08:24;UTC
460;2020-02-26 09:18:24;UTC
167;2020-02-26 18:53:45;UTC
115;2020-02-27 03:20:20;UTC
650;2020-02-27 05:41:32;UTC
109;2020-02-27 11:52:22;UTC
403;2020-02-27 12:42:34;UTC
747;2020-02-27 20:28:52;UTC
720;2020-02-28 02:55:19;UTC
794;2020-02-28 07:14:37;UTC
709;2020-02-28 10:38:22;UTC
228;2020-02-28 22:36:20;UTC
155;2020-02-29 09:16:43;UTC
523;2020-02-29 15:02:43;UTC
321;2020-02-29 19:50:15;UTC
43;2020-03-01 02:25:28;UTC
504;2020-03-01 14:57:00;UTC
340;2020-03-01 16:48:33;UTC
523;2020-03-01 19:20:01;UTC
646;2020-03-02 00:24:19;UTC
32;2020-03-02 01:04:31;UTC
524;2020-03-02 03:03:41;UTC
223;2020-03-02 03:21:19;UTC
577;2020-03-02 04:59:43;UTC
209;2020-03-02 06:05:56;UTC
349;2020-03-02 23:26:25;UTC
832;2020-03-04 04:02:53;UTC
838;2020-03-04 04:43:12;UTC
366;2020-03-04 07:31:34;UTC
550;2020-03-04 09:01:30;UTC
276;2020-03-04 11:12:21;UTC
326;2020-03-05 04:43:55;UTC
730;2020-03-05 07:19:40;UTC
847;2020-03-05 07:40:36;UTC
509;2020-03-05 08:07:01;UTC
568;2020-03-05 11:30:03;UTC
150;2020-03-06 00:27:35;UTC
375;2020-03-06 01:40:14;UTC
811;2020-03-06 03:12:44;UTC
102;2020-03-06 04:29:26;UTC
323;2020-03-06 07:52:29;UTC
255;2020-03-06 09:17:18;UTC
884;2020-03-06 16:54:54;UTC
761;2020-03-06 17:25:37;UTC
305;2020-03-06 18:17:22;UTC
789;2020-03-06 19:18:49;UTC
574;2020-03-07 00:20:39;UTC
16;2020-03-07 13:34:35;UTC
642;2020-03-08 00:33:53;UTC
504;2020-03-08 02:04:54;UTC
310;2020-03-08 05:00:39;UTC
573;2020-03-08 12:24:14;UTC
32;2020-03-08 17:37:56;UTC
254;2020-03-09 05:40:41;UTC
203;2020-03-09 06:34:27;UTC
567;2020-03-09 07:05:04;UTC
505;2020-03-09 11:48:07;UTC
725;2020-03-09 15:01:38;UTC
511;2020-03-09 18:11:30;UTC
155;2020-03-09 22:59:59;UTC
225;2020-03-09 23:50:41;UTC
60;2020-03-11 03:36:49;UTC
21;2020-03-11 05:59:10;UTC
344;2020-03-11 09:07:42;UTC
31;2020-03-11 15:20:57;UTC
623;2020-03-11 16:06:25;UTC
597;2020-03-11 19:43:26;UTC
208;2020-03-12 03:45:11;UTC
128;2020-03-12 05:21:38;UTC
454;2020-03-12 11:43:12;UTC
703;2020-03-12 17:51:32;UTC
182;2020-03-13 06:26:27;UTC
331;2020-03-13 07:10:57;UTC
870;2020-03-13 07:55:40;UTC
550;2020-03-14 18:34:47;UTC
719;2020-03-14 20:14:54;UTC
232;2020-03-15 03:43:53;UTC
343;2020-03-15 14:46:02;UTC
757;2020-03-15 20:49:19;UTC
889;2020-03-16 12:49:21;UTC
299;2020-03-16 21:46:01;UTC
744;2020-03-17 01:05:17;UTC
538;2020-03-17 03:12:33;UTC
873;2020-03-17 09:07:56;UTC
302;2020-03-18 11:51:14;UTC
474;2020-03-19 00:21:37;UTC
382;2020-03-19 07:26:22;UTC
441;2020-03-19 13:30:26;UTC
423;2020-03-19 13:32:52;UTC
776;2020-03-20 01:36:46;UTC
241;2020-03-20 07:50:08;UTC
571;2020-03-20 18:17:21;UTC
296;2020-03-21 10:32:40;UTC
881;2020-03-21 19:51:17;UTC
40;2020-03-21 22:07:03;UTC
64;2020-03-22 14:47:58;UTC
333;2020-03-22 15:41:06;UTC
9;2020-03-22 18:32:21;UTC
787;2020-03-23 08:00:22;UTC
11;2020-03-23 16:26:47;UTC
358;2020-03-24 01:44:36;UTC
711;2020-03-24 02:52:37;UTC
383;2020-03-24 06:53:51;UTC
737;2020-03-24 09:51:59;UTC
480;2020-03-24 20:27:02;UTC
183;2020-03-25 01:21:40;UTC
616;2020-03-25 10:04:49;UTC
271;2020-03-25 15:41:21;UTC
670;2020-03-25 22:08:20;UTC
528;2020-03-25 22:40:45;UTC
200;2020-03-25 23:54:23;UTC
94;2020-03-26 07:31:07;UTC
254;2020-03-27 03:19:39;UTC
336;2020-03-27 07:53:33;UTC
126;2020-03-27 17:54:26;UTC
560;2020-03-27 22:51:54;UTC
247;2020-03-28 08:08:02;UTC
40;2020-03-28 09:23:12;UTC
688;2020-03-28 14:10:44;UTC
330;2020-03-29 18:17:50;UTC
637;2020-03-29 18:44:24;UTC
187;2020-03-30 03:40:52;UTC
567;2020-03-30 10:56:08;UTC
637;2020-03-30 23:08:55;UTC
693;2020-03-31 05:09:50;UTC
400;2020-03-31 08:01:31;UTC
652;2020-03-31 09:17:23;UTC
511;2020-03-31 09:40:12;UTC
415;2020-03-31 14:21:25;UTC
891;2020-03-31 19:59:42;UTC
333;2020-04-01 01:14:28;UTC
92;2020-04-01 06:50:39;UTC
402;2020-04-01 14:28:11;UTC
196;2020-04-02 03:17:32;UTC
748;2020-04-02 06:32:20;UTC
291;2020-04-02 10:24:02;UTC
308;2020-04-02 10:34:39;UTC
526;2020-04-02 12:05:14;UTC
752;2020-04-02 14:26:13;UTC
523;2020-04-02 14:56:56;UTC
679;2020-04-03 07:22:41;UTC
638;2020-04-03 07:33:45;UTC
826;2020-04-03 09:19:49;UTC
426;2020-04-03 09:26:56;UTC
514;2020-04-03 21:41:41;UTC
735;2020-04-03 22:25:12;UTC
507;2020-04-04 07:01:49;UTC
268;2020-04-04 10:34:06;UTC
740;2020-04-04 11:30:08;UTC
87;2020-04-04 16:24:25;UTC
410;2020-04-04 21:22:44;UTC
309;2020-04-05 05:05:51;UTC
649;2020-04-05 05:06:25;UTC
254;2020-04-05 08:13:42;UTC
814;2020-04-05 16:08:32;UTC
632;2020-04-05 19:25:49;UTC
205;2020-04-06 04:15:26;UTC
732;2020-04-06 08:44:36;UTC
849;2020-04-06 08:52:42;UTC
280;2020-04-06 09:47:39;UTC
163;2020-04-06 10:27:28;UTC
718;2020-04-06 22:53:08;UTC
580;2020-04-06 23:26:09;UTC
469;2020-04-07 02:52:20;UTC
527;2020-04-07 17:57:15;UTC
192;2020-04-08 01:41:59;UTC
307;2020-04-08 13:13:07;UTC
83;2020-04-09 02:28:17;UTC
40;2020-04-09 10:43:11;UTC
522;2020-04-09 18:13:54;UTC
675;2020-04-09 19:05:20;UTC
737;2020-04-10 11:42:01;UTC
157;2020-04-10 14:29:51;UTC
834;2020-04-10 18:41:08;UTC
408;2020-04-10 21:29:21;UTC
475;2020-04-10 22:19:46;UTC
147;2020-04-11 05:30:19;UTC
53;2020-04-11 09:44:48;UTC
469;2020-04-11 19:27:09;UTC
221;2020-04-12 05:43:07;UTC
522;2020-04-12 07:08:25;UTC
81;2020-04-12 12:36:42;UTC
885;2020-04-13 08:19:27;UTC
384;2020-04-13 10:20:42;UTC
263;2020-04-13 14:48:32;UTC
538;2020-04-14 02:07:35;UTC
292;2020-04-14 11:20:24;UTC
290;2020-04-14 12:03:02;UTC
500;2020-04-14 13:54:19;UTC
752;2020-04-14 16:03:09;UTC
755;2020-04-14 16:10:17;UTC
17;2020-04-14 22:16:36;UTC
56;2020-04-14 23:34:47;UTC
732;2020-04-15 01:09:39;UTC
19;2020-04-15 09:06:14;UTC
427;2020-04-15 11:51:36;UTC
750;2020-04-16 14:38:47;UTC
268;2020-04-16 16:01:11;UTC
779;2020-04-16 20:42:26;UTC
609;2020-04-17 21:03:35;UTC
482;2020-04-17 23:49:20;UTC
51;2020-04-18 08:05:06;UTC
505;2020-04-18 11:45:17;UTC
714;2020-04-18 21:40:54;UTC
383;2020-04-19 00:35:08;UTC
552;2020-04-19 12:18:50;UTC
559;2020-04-19 14:46:46;UTC
419;2020-04-20 07:11:51;UTC
734;2020-04-20 11:52:05;UTC
444;2020-04-21 04:19:11;UTC
120;2020-04-21 05:07:15;UTC
442;2020-04-21 05:23:05;UTC
877;2020-04-21 09:01:49;UTC
794;2020-04-21 14:34:23;UTC
843;2020-04-21 16:11:45;UTC
555;2020-04-21 19:17:54;UTC
592;2020-04-22 00:01:13;UTC
310;2020-04-22 02:14:32;UTC
563;2020-04-22 03:49:12;UTC
142;2020-04-22 04:17:10;UTC
222;2020-04-22 09:13:17;UTC
830;2020-04-22 11:18:06;UTC
447;2020-04-22 14:46:08;UTC
577;2020-04-22 19:22:58;UTC
349;2020-04-23 01:09:03;UTC
246;2020-04-23 04:26:44;UTC
524;2020-04-23 07:50:56;UTC
354;2020-04-23 16:29:56;UTC
472;2020-04-23 18:00:59;UTC
875;2020-04-23 21:40:42;UTC
459;2020-04-24 07:10:39;UTC
796;2020-04-24 07:25:59;UTC
544;2020-04-24 12:56:01;UTC
197;2020-04-24 17:01:45;UTC
666;2020-04-25 07:07:47;UTC
119;2020-04-26 00:04:43;UTC
110;2020-04-26 00:39:43;UTC
227;2020-04-26 07:40:54;UTC
69;2020-04-26 21:01:40;UTC
636;2020-04-27 03:51:31;UTC
753;2020-04-27 06:58:31;UTC
850;2020-04-28 00:10:55;UTC
530;2020-04-28 07:53:36;UTC
650;2020-04-28 09:39:32;UTC
614;2020-04-28 14:51:44;UTC
888;2020-04-28 15:13:02;UTC
80;2020-04-28 19:04:49;UTC
571;2020-04-29 00:50:16;UTC
779;2020-04-29 01:54:14;UTC
129;2020-04-29 19:12:29;UTC
245;2020-04-29 22:33:46;UTC
781;2020-04-30 08:37:18;UTC
370;2020-04-30 09:07:47;UTC
392;2020-04-30 19:52:59;UTC
602;2020-04-30 21:11:35;UTC
200;2020-04-30 22:55:27;UTC
843;2020-04-30 23:30:12;UTC
529;2020-05-01 11:51:48;UTC
77;2020-05-01 13:38:16;UTC
327;2020-05-01 14:18:41;UTC
550;2020-05-01 14:51:59;UTC
361;2020-05-01 15:23:24;UTC
539;2020-05-01 18:29:34;UTC
146;2020-05-01 22:19:24;UTC
22;2020-05-02 01:25:57;UTC
138;2020-05-02 05:21:57;UTC
160;2020-05-02 14:42:21;UTC
761;2020-05-03 00:49:19;UTC
192;2020-05-03 03:27:11;UTC
315;2020-05-03 10:04:17;UTC
356;2020-05-03 21:52:56;UTC
87;2020-05-04 04:12:06;UTC
33;2020-05-04 22:27:39;UTC
564;2020-05-05 03:03:25;UTC
381;2020-05-05 04:32:39;UTC
497;2020-05-05 16:14:41;UTC
14;2020-05-05 20:15:28;UTC
418;2020-05-05 20:54:51;UTC
385;2020-05-05 21:52:17;UTC
378;2020-05-06 03:47:36;UTC
780;2020-05-06 05:47:22;UTC
488;2020-05-06 07:02:27;UTC
546;2020-05-06 07:43:00;UTC
795;2020-05-06 10:37:33;UTC
202;2020-05-06 15:19:56;UTC
227;2020-05-06 17:56:46;UTC
435;2020-05-07 01:39:49;UTC
467;2020-05-07 05:26:51;UTC
487;2020-05-07 05:54:15;UTC
780;2020-05-07 06:36:01;UTC
126;2020-05-07 09:17:44;UTC
746;2020-05-07 17:59:53;UTC
553;2020-05-07 20:52:00;UTC
797;2020-05-08 23:45:38;UTC
700;2020-05-09 02:34:32;UTC
396;2020-05-09 09:42:23;UTC
291;2020-05-09 15:35:25;UTC
825;2020-05-10 00:14:30;UTC
644;2020-05-10 00:40:47;UTC
252;2020-05-10 02:02:13;UTC
381;2020-05-10 04:07:17;UTC
797;2020-05-10 10:11:36;UTC
496;2020-05-10 10:24:08;UTC
758;2020-05-10 13:16:27;UTC
47;2020-05-10 17:03:42;UTC
517;2020-05-10 18:11:37;UTC
761;2020-05-10 20:53:48;UTC
44;2020-05-10 22:28:02;UTC
557;2020-05-11 02:11:14;UTC
780;2020-05-11 11:06:25;UTC
455;2020-05-11 15:43:00;UTC
698;2020-05-11 16:37:13;UTC
395;2020-05-11 19:55:16;UTC
327;2020-05-12 15:04:56;UTC
162;2020-05-12 16:30:16;UTC
610;2020-05-12 23:27:03;UTC
779;2020-05-13 01:31:10;UTC
690;2020-05-13 10:22:57;UTC
283;2020-05-13 11:00:14;UTC
576;2020-05-13 12:46:30;UTC
812;2020-05-13 17:44:29;UTC
233;2020-05-13 19:52:46;UTC
219;2020-05-13 23:10:25;UTC
353;2020-05-14 00:11:18;UTC
126;2020-05-14 02:22:16;UTC
140;2020-05-14 06:41:37;UTC
703;2020-05-14 08:14:37;UTC
205;2020-05-14 09:09:01;UTC
724;2020-05-14 12:17:54;UTC
415;2020-05-14 20:04:31;UTC
408;2020-05-14 23:04:25;UTC
374;2020-05-15 03:47:32;UTC
281;2020-05-15 06:37:14;UTC
741;2020-05-15 07:47:57;UTC
867;2020-05-15 17:14:18;UTC
67;2020-05-15 22:58:52;UTC
374;2020-05-16 04:32:29;UTC
774;2020-05-16 06:31:45;UTC
586;2020-05-16 07:27:47;UTC
599;2020-05-16 11:26:10;UTC
590;2020-05-16 13:14:21;UTC
197;2020-05-16 17:25:54;UTC
391;2020-05-16 18:27:25;UTC
336;2020-05-16 21:25:16;UTC
94;2020-05-16 23:51:38;UTC
488;2020-05-17 01:34:58;UTC
784;2020-05-17 13:51:56;UTC
580;2020-05-17 13:59:17;UTC
105;2020-05-17 15:40:28;UTC
522;2020-05-17 20:14:56;UTC
541;2020-05-18 18:00:31;UTC
498;2020-05-18 22:03:07;UTC
473;2020-05-19 01:39:22;UTC
329;2020-05-19 03:31:13;UTC
673;2020-05-19 07:10:02;UTC
811;2020-05-19 10:13:15;UTC
822;2020-05-19 14:38:16;UTC
23;2020-05-19 15:28:54;UTC
457;2020-05-19 21:15:36;UTC
249;2020-05-19 21:43:06;UTC
433;2020-05-19 22:13:39;UTC
372;2020-05-19 22:55:56;UTC
331;2020-05-19 22:59:45;UTC
690;2020-05-20 05:23:02;UTC
678;2020-05-20 05:57:13;UTC
573;2020-05-20 13:36:40;UTC
665;2020-05-20 23:23:25;UTC
583;2020-05-21 01:12:10;UTC
62;2020-05-21 02:55:17;UTC
612;2020-05-21 04:27:02;UTC
411;2020-05-21 12:03:21;UTC
662;2020-05-21 19:34:06;UTC
172;2020-05-21 23:01:50;UTC
433;2020-05-21 23:06:14;UTC
253;2020-05-22 00:05:09;UTC
599;2020-05-22 16:05:44;UTC
649;2020-05-22 17:41:57;UTC
808;2020-05-22 20:08:46;UTC
505;2020-05-22 20:46:57;UTC
390;2020-05-23 03:24:59;UTC
195;2020-05-23 04:30:18;UTC
208;2020-05-23 05:36:06;UTC
792;2020-05-23 06:56:13;UTC
521;2020-05-23 11:03:38;UTC
126;2020-05-23 17:27:37;UTC
259;2020-05-23 19:32:00;UTC
605;2020-05-23 23:29:35;UTC
607;2020-05-24 08:53:18;UTC
393;2020-05-24 08:56:32;UTC
529;2020-05-24 13:51:28;UTC
819;2020-05-24 21:30:49;UTC
451;2020-05-25 00:48:27;UTC
284;2020-05-25 06:01:56;UTC
476;2020-05-25 11:25:25;UTC
721;2020-05-25 12:26:39;UTC
264;2020-05-26 01:06:32;UTC
533;2020-05-26 05:55:55;UTC
217;2020-05-26 18:03:14;UTC
562;2020-05-27 12:09:13;UTC
600;2020-05-27 13:02:04;UTC
821;2020-05-27 14:08:42;UTC
632;2020-05-27 20:22:52;UTC
792;2020-05-27 22:42:38;UTC
604;2020-05-28 02:26:45;UTC
237;2020-05-28 05:37:53;UTC
627;2020-05-28 07:28:11;UTC
580;2020-05-28 07:46:14;UTC
195;2020-05-28 08:15:58;UTC
202;2020-05-28 17:43:58;UTC
490;2020-05-28 22:49:30;UTC
497;2020-05-29 10:31:37;UTC
114;2020-05-29 21:16:38;UTC
740;2020-05-30 00:23:35;UTC
236;2020-05-30 06:57:36;UTC
849;2020-05-30 17:48:21;UTC
755;2020-05-30 18:43:45;UTC
514;2020-05-31 00:41:13;UTC
770;2020-05-31 01:24:01;UTC
346;2020-05-31 07:43:45;UTC
574;2020-05-31 08:08:06;UTC
432;2020-05-31 13:14:42;UTC
835;2020-05-31 15:57:58;UTC
411;2020-05-31 21:43:03;UTC
723;2020-06-01 00:10:03;UTC
219;2020-06-01 00:45:44;UTC
804;2020-06-02 02:44:19;UTC
59;2020-06-02 14:02:27;UTC
433;2020-06-02 18:43:01;UTC
482;2020-06-03 05:20:37;UTC
138;2020-06-03 13:35:03;UTC
296;2020-06-04 14:30:03;UTC
255;2020-06-04 17:21:28;UTC
48;2020-06-04 19:50:39;UTC
856;2020-06-04 20:35:50;UTC
569;2020-06-05 03:19:50;UTC
824;2020-06-05 03:27:51;UTC
608;2020-06-05 04:05:12;UTC
162;2020-06-05 04:18:28;UTC
